0.03019000000000001;0.08140572;0.0142037412;5.4559626e-05;0.006543596400000001;0;0;2.3887908e-05;0.00300533904;0;0;0.00018371892;0;0;0;0;0;0;0.0004036923;0;0;0;0;4.8087204e-05;0;0;0;3.588379707e-06;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.09520383617611429;0.03989319097744361;0.01886618400433684;5.251372329035188e-05;0.004454752188102857;4.618900817142857e-06;0;1.360524974027669e-05;0.0004080752121937444;0;0;1.089586859428571e-05;0;0;0;0;0;0;0.0001313575499055038;0;0;0;0;8.639401528421054e-06;0;0;0;3.328600588872181e-06;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.001867533141157895;0.05593301096842107;0.05314966315789475;1.393318482947369e-05;0.01208782462105263;0;0;0.0003461838530526316;0.03404618058947369;0;0;1.541376453157895e-05;1.500606867157895e-05;0;0;4.591942844210528e-06;1.035690535578948e-06;0;0.01070738074421053;0;0;0;0;3.323794142842105e-05;0;0;0;3.468991089473685e-05;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.851166541052631e-06;0.01235148095458647;0.0525793521744361;0.06216953082706766;0.02520075459248121;0.0002955644057142857;0;0;5.257935217443609e-05;0;0;5.631279729924813e-05;0.01835610519699248;0.0001174479612180451;0;0;0.0001218036471969925;2.47340739518797e-06;0.0001897834605112782;0;3.655665018045113e-05;0;0.0002395627288421052;7.420222185563909e-06;0;8.835820128721806e-05;0.0001742274391578947;1.236703697593985e-06;4.324573936240602e-06;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.002984452742857143;0.01869209875789474;0.05984613131729324;0.002293316318195489;0.06326284812030077;9.86440169744361e-05;0;0.0003581343291428571;0.006000320777744361;3.738419751578949e-06;4.680878512481203e-07;0.0002795960990676692;7.115563644812031e-05;0;0;6.078859007819551e-06;9.361757024962406e-07;4.680878512481203e-07;0.002136239858045113;2.81166863669173e-06;0;0;9.361757024962406e-07;3.408559185263158e-05;4.680878512481203e-07;0;0;3.816957981654136e-05;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1.976333814135339e-05;1.767453004511278e-05;3.342092953984962e-05;0.0001103854740090226;0.06585947669172933;1.378613343518797e-05;0.0297253459849624;0;7.889267501954888e-06;0.0001378613343518797;0.005463036559398496;0.0002635111752180451;0.0179958851368421;0.0003390296217744361;0.0148626729924812;0.006073611233684211;0.001129563147428572;7.889267501954888e-06;0.0001912062795789474;8.274893612030076e-05;0.0001261318735037594;0.003470634990676692;0.002313756660451128;9.255026641804512e-05;0.01735317495338346;0.002747586034285715;0.0002361959924210526;0.0003840193346165414;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0.06831944060150379;0;0;0.005956434357293234;0.05529802695338347;0;0.02477745421353384;3.084875094135338e-05;0;0;0;0.001122369449142857;0;0;0.0002986421633684211;0.001870615748571429;0.01936251388872181;0.0003298190925112783;0;5.152397763609023e-05;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.349184431578948e-05;0.0005733324242105265;0.001987771442105264;8.558916705263158e-05;0.003334856221052632;0.06817563210526316;1.007028011578948e-05;0.0684561052631579;0.0002414895884210527;3.860547842105264e-05;0.0003039154684210527;0.001987771442105264;0.0002480607336842106;0.006423294494736843;8.723195336842107e-05;0.00409053792631579;0.001692069905263158;0.002086338621052632;2.349184431578948e-05;0.0001611573375789474;1.675642042105263e-05;5.02692612631579e-06;0.003121294000000001;0.0009446021315789475;0.000287487605263158;0.004287672284210528;0.003384139810526317;0.0002299900842105264;0.0003975542884210527;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.003996576346466165;0.04210384957593986;0.0001924277500150376;0.004013023162706767;0;4.226831773834587e-06;0.0009999664274285716;0.06859276992481204;6.33202425263158e-06;0;3.157788718195489e-06;7.598429103157896e-05;2.105192478796993e-06;0;6.430705150075188e-05;4.226831773834587e-06;6.33202425263158e-06;0.03799214551578948;8.437216731428573e-06;8.437216731428573e-06;4.226831773834587e-06;1.054240921022556e-06;2.105192478796992e-05;2.105192478796993e-06;7.384620492030076e-06;2.105192478796993e-06;0.0002154532927518797;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0.06872943458646619;7.113212347669174e-05;0;9.369022744962406e-07;1.877097702857143e-06;0;0.00171244000962406;0;0.02338139243909774;0;0;0;0.0003342551172631579;0;0;0.006981486193082707;0;0;0;3.935318868270677e-05;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;7.469298406015039e-06;0.01809230058345865;0;0;0.02074805112781955;0.06968608721804512;1.493859681203008e-05;5.975438724812031e-05;0;0;0;0;0.001493859681203008;0;0;0;0;0.06672573242706768;0;5.975438724812031e-05;0.0005543879261353384;5.975438724812031e-05;0;0.0007170526469774438;0;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6.521086827067669e-05;0.0002285741774436091;3.260543413533835e-05;0.0001210098586466166;0.001156316427067669;4.655518172932331e-06;8.134551609022558e-05;2.789949518796993e-05;1.163039196992482e-05;0;0.07118939849624063;0.0002369776398496241;0.001154635734586467;0.0002403390248120301;0;0.0003764751157894737;0.0001697499406015038;0.0001326066367669173;0.003344578037593986;6.974873796992483e-06;3.714330383458648e-05;0;0.07042101496240602;0;0.0001255477283458647;0.0001349596062406015;0.002470617947368422;2.319355624060151e-06;0;0;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.069497454736842e-06;6.122036360000001e-06;0.0005104523391578948;0.003476502642105263;9.191533814736843e-06;0.003289958597894737;0.00172977204631579;6.122036359999999e-05;0.0003900466378947369;3.069497454736842e-06;2.764243564210527e-05;0.002221569981052632;0.07228271578947369;0.002475948223157895;0;0.0006444248800000001;0.0003849590730526316;0.0002221569981052631;0.0004612725456842106;0;0.003578253938947369;9.344160759999999e-05;0.001270195355578948;0.00700388093263158;0;1.531357017473684e-05;0.001275282920421053;0.0004731435303157895;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.06501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
